STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SPECIES,Species,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUS,Australia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,REPTILE,,31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUS,Australia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,VASCULAR_PLANT,,585,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,AMPHIBIAN,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,BIRD,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,FISH_TOT,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,FRESHW_F,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,INVERTEB,,302,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,LICHEN,,57,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,MOSS,,34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL,Critically endangered species,SPC,Species,VASCULAR_PLANT,,235,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,AMPHIBIAN,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,BIRD,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,FISH_TOT,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,FRESHW_F,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,INVERTEB,,302,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,LICHEN,,57,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,MOSS,,34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,VASCULAR_PLANT,,235,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,AMPHIBIAN,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,BIRD,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,FISH_TOT,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,FRESHW_F,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,INVERTEB,,310,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,LICHEN,,135,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,MAMMAL,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,MOSS,,69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED,Endangered species,SPC,Species,VASCULAR_PLANT,,369,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,AMPHIBIAN,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,BIRD,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,FISH_TOT,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,FRESHW_F,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,INVERTEB,,310,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,LICHEN,,135,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MAMMAL,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MOSS,,69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,ENDANGERED_IND,Endangered indigenous species,SPC,Species,VASCULAR_PLANT,,369,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,AMPHIBIAN,,57.14286,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,BIRD,,28.82096,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,FISH_TOT,,46.42857,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,FRESHW_F,,46.42857,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,INVERTEB,,1.810564,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,LICHEN,,21.09524,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MAMMAL,,28.7234,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MOSS,,23.4252,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,REPTILE,,64.28571,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,VASCULAR_PLANT,,35.75639,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,AMPHIBIAN,,57.14286,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,BIRD,,28.82096,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FISH_TOT,,39.39394,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FRESHW_F,,39.39394,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,INVERTEB,,1.810564,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,LICHEN,,21.09524,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MAMMAL,,25.96154,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MOSS,,23.4252,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,REPTILE,,64.28571,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,VASCULAR_PLANT,,35.75639,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,AMPHIBIAN,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,BIRD,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,FISH_TOT,,39,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,FRESHW_F,,39,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,INVERTEB,,968,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,LICHEN,,443,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,MAMMAL,,27,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,MOSS,,238,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,REPTILE,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED,Threatened species,SPC,Species,VASCULAR_PLANT,,1092,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,AMPHIBIAN,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,BIRD,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,FISH_TOT,,39,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,FRESHW_F,,39,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,INVERTEB,,968,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,LICHEN,,443,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,MAMMAL,,27,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,MOSS,,238,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,REPTILE,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,THREATENED_IND,Indigenous threatened species,SPC,Species,VASCULAR_PLANT,,1092,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,AMPHIBIAN,,21,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,BIRD,,229,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,FISH_TOT,,99,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,FRESHW_F,,99,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,INVERTEB,,53464,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,LICHEN,,2100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,MAMMAL,,104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,MOSS,,1016,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,REPTILE,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN,Known species,SPC,Species,VASCULAR_PLANT,,3054,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,AMPHIBIAN,,21,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,BIRD,,229,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FISH_TOT,,84,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FRESHW_F,,84,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,INVERTEB,,53464,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,LICHEN,,2100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MAMMAL,,94,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MOSS,,1016,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,REPTILE,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,TOT_KNOWN_IND,Indigenous known species,SPC,Species,VASCULAR_PLANT,,3054,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,AMPHIBIAN,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,BIRD,,28,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,FISH_TOT,,15,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,FRESHW_F,,15,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,INVERTEB,,356,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,LICHEN,,251,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,MAMMAL,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,MOSS,,135,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE,Vulnerable species,SPC,Species,VASCULAR_PLANT,,488,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,AMPHIBIAN,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,BIRD,,28,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,AUT,Austria,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FISH_TOT,,15,,A,Normal value,0,Units,1,One
